,SMILES,Caco-2,CYP3A4,hERG,HOB,MN
1169,CCc1ccc(NC(=O)c2noc3CCCc23)cc1,1,0,1,1,1
1170,O=C(Cc1ccc(s1)S(=O)(=O)N2CCOCC2)Nc3nc4CCCCc4s3,0,1,0,1,1
1171,CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,0,1,1,1,1
1172,CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,0,1,1,0,1
1173,CCCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,0,1,1,1,1
1174,Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,0,1,1,0,1
1175,O=C(CSc1nc(ccc1C#N)c2cccnc2)Nc3sc4CCCc4c3C#N,0,1,1,0,1
1176,NC(=S)N1NC(=C(\N=N\c2ccc(O)cc2)C1=O)c3ccc(cc3)[N+](=O)[O-],0,1,0,0,1
1177,Clc1ccc(COc2ccc(cc2)c3oc(NCc4cccnc4)c(n3)C#N)cc1,0,1,1,0,1
1178,Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,1,1,1,1,1
1179,CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,0,1,1,1,1
1180,COc1cccc2C=C(C(=O)Oc12)c3cn4ccc(C)cc4n3,1,1,1,1,1
1181,COc1ccc(CN2C(=O)Nc3cc(ccc3C2=O)C(=O)NCc4ccc5OCOc5c4)cc1,0,1,1,0,1
1182,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c3ccccc13,0,1,1,1,1
1183,[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],0,1,0,1,1
1184,O=C1Oc2ccccc2N1CCn3c4ccccc4c5nc6ccccc6nc35,0,1,0,1,1
1185,COc1ccc(cc1)C2C=C(Nc3nc(NC(=O)C)nn23)c4ccc(Cl)cc4,1,1,1,0,1
1186,CCOC(=O)Cc1cc(O)n2nc(cc2n1)c3ccc(C)cc3,1,1,1,1,1
1187,Cc1oc(cc1)c2cc(C(=O)NCc3occc3)c4ccccc4n2,0,1,1,1,1
1188,CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,1,1,1,1,1
1189,CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,1,1,0,1,1
1190,COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,0,1,1,0,1
1191,FC(F)Oc1ccc(cc1)c2oc(SCC(=O)NC(=O)NCc3occc3)nn2,0,1,1,0,1
1192,CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccccc2Cl)Br,1,1,1,1,1
1193,COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,1,1,0,1,1
1194,CCc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,0,1,1,0,1
1195,CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,0,1,1,0,1
1196,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,0,0,1,1,1
1197,Clc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
1198,CNc1nnc(s1)C2=Cc3cc(Cl)ccc3OC2=O,1,1,0,1,1
1199,COc1ccc2cc3c(N)nn(C(=O)Cc4ccc(Cl)cc4)c3nc2c1,0,1,1,1,1
1200,CC1=CC=CN2C(=O)C3=C(N=C12)N(C(=O)C(=C3)C#N)c4ccc(C)cc4,1,1,0,1,1
1201,NCCNc1nc(NCc2ccccc2)c3CN(Cc4ccccc4)CCc3c1C#N,0,1,1,0,1
1202,Cc1onc(NC(=O)CSc2cn(CCNC(=O)c3ccc(Cl)cc3)c4ccccc24)c1,0,1,1,1,1
1203,COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,0,1,1,1,1
1204,CCCSc1nc(C)c(cc1C#N)c2csc(n2)C(=C3CCCC3)C#N,1,1,1,0,1
1205,O=C(Nc1nc(cs1)c2nc3ccccc3s2)C4COc5ccccc5O4,0,1,1,0,1
1206,O=C(CSc1n[nH]c(n1)c2ccc(cc2)S(=O)(=O)N3CCCCC3)Nc4nccs4,0,1,1,0,1
1207,Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)O,1,0,0,1,1
1208,O=C(Cc1coc2cc3CCCc3cc12)OCC4=CC(=O)N5C(=N4)Sc6ccccc56,0,1,1,1,1
1209,Cc1cccc(N2CCN(CC2)c3nc4ccccc4n5cnnc35)c1C,1,1,1,1,1
1210,Cc1ccc(C(=O)CSC2=C(C#N)C(CC(=O)N2)c3occc3)c(C)c1,0,1,1,1,1
1211,Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,1,0,0,1,1
1212,Oc1ccc(\C=N\c2ccc(cc2)N3CCOCC3)c(O)c1,1,0,0,1,1
1213,CCOC(=O)c1c(C)c(C)sc1Nc2nc(C)c(s2)C(=O)NC,1,1,0,0,1
1214,COc1ccc2c(c1)C(=O)Oc3cc4oc(C)c(C)c4cc23,1,0,1,1,1
1215,COc1ccc(OC)c(\C=N\c2oc(c3occc3)c(c4occc4)c2C#N)c1,0,1,1,1,1
1216,O=C(Cc1cccs1)Nc2ccccn2,1,0,0,0,1
1217,Cc1sc2ncnc(NCc3occc3)c2c1C,1,0,1,1,1
1218,Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCC4CCCO4,0,1,0,0,1
1219,CCOc1cccc2C=C(C(=O)Oc12)c3nnc(NCc4occc4)s3,0,1,1,1,1
1220,Cc1onc(C)c1COc2ccc(cc2)C(=O)OCC(=O)N3c4ccccc4NC(=O)C3(C)C,0,1,1,0,1
1221,CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccccc3)cc2)\N=C1C,0,1,1,0,1
1222,Cc1cc(ccc1n2c(C)ccc2C)C(=O)O,1,0,0,1,1
1223,CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,0,1,0,1,1
1224,CCN1CCc2nc(NC(=O)Cc3ccc4OCCOc4c3)sc2C1,1,1,1,0,1
1225,COc1ccccc1NC(=O)c2ccccc2NC(=O)c3cc(Cl)ccc3NC(=O)c4occc4,0,1,1,1,1
1226,CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,1,1,1,1,1
1227,CCOC(=O)CSC1=NN(C)C(=S)S1,0,0,0,0,1
1228,COCCCNC(=O)c1ccc2C(=O)N(Cc3ccc4OCOc4c3)C(=S)Nc2c1,0,1,0,0,1
1229,Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2,0,1,1,1,1
1230,Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,0,1,1,0,1
1231,Cc1ccccc1CSCC(=O)NC(=O)NCc2occc2,1,1,1,0,1
1232,C(Oc1ccccc1)c2nnc3sc(nn23)C4COc5ccccc5O4,0,1,0,0,1
1233,Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,0,1,0,1,1
1234,COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,0,1,0,1,1
1235,COC(=O)c1ccc2C(=O)N(CC3CCCO3)C(=Nc2c1)SCC(=O)Nc4ccccc4Cl,0,1,1,0,1
1236,O=S(=O)(N1CCCCCC1)c2cccc(c2)c3cn4cccnc4n3,0,1,1,1,1
1237,COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,1,1,1,1,1
1238,OC(=O)C1Nc2c(cccc2C(=O)N3CCOCC3)C4C=CCC14,0,1,1,1,1
1239,COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,1,1,1,0,0
1240,COC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,0,1,1,1,1
1241,CN(CC(=O)NC(=O)NCc1occc1)Cc2nc(O)c3ccccc3n2,0,1,1,0,1
1242,OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,0,1,0,1,1
1243,COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,0,1,1,0,1
1244,CC1(C)Cc2c(CO1)sc3c4nnnn4c5nnnn5c23,0,1,0,0,1
1245,Cc1cccc2cc(C(N(CC3CCCO3)Cc4occc4)c5nnnn5C(C)(C)C)c(O)nc12,0,1,1,0,1
1246,COc1ccc(Cn2c(N)c(C(=O)NCc3occc3)c4nc5ccccc5nc24)cc1,0,1,1,1,1
1247,Cc1ccc(Nc2nnc(SCC(=O)NCc3occc3)s2)cc1,0,1,1,1,1
1248,CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,0,1,1,0,1
1249,Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4cc5OCOc5cc4C3=O,0,1,1,1,1
1250,CCc1ccc2nc(NC(=O)c3ccc4c(O)nc(CN5CCOCC5)nc4c3)sc2c1,0,1,1,0,1
1251,Fc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(Cc5cccnc5)C2=N)cc1,0,1,1,1,1
1252,CCOC(=O)C1=C(Nc2ccc(C)cc2)S\C(=C/c3cn(CC(=O)NCC4CCCO4)c5ccccc35)\C1=O,0,1,1,0,1
1253,COc1ccc2[nH]c3nc(SCc4oc(nn4)c5ccc(C)cc5)nnc3c2c1,0,1,1,1,1
1254,Cc1sc2ncnc(SCC(=O)NC(=O)NCc3occc3)c2c1C,0,1,1,0,1
1255,CCC1=NN2C(=NC(=O)\C(=C\c3oc(SCc4occc4)cc3)\C2=N)S1,0,1,1,0,1
1256,CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2,0,1,0,0,1
1257,CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,1,0,1,0,1
1258,Cn1c(SCC(=O)Nc2sccc2C#N)nnc1c3ccccc3,0,1,1,0,1
1259,Cc1csc2nc(CCNS(=O)(=O)c3ccc4OCCOc4c3)cn12,0,1,1,1,1
1260,Cc1cccc2c(C)cc(SCC(=O)NC(=O)NCc3occc3)nc12,0,1,1,0,1
1261,ClC1=CCC2C(C1)C(=O)N(CCCCCCN3C(=O)C4CC=C(Cl)CC4C3=O)C2=O,0,1,1,1,1
1262,CC1CC(n2nc(cc2N1)C(=O)O)C(F)(F)C(F)(F)F,0,0,0,1,1
1263,Cc1nnc(Oc2ccccc2F)c3ccccc13,1,1,0,1,1
1264,COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,1,1,1,1,1
1265,CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,1,0,0,1,1
1266,COC(=O)c1cc2ccsc2n1CC(=O)Nc3ccc(cc3)N(C)C,1,1,1,0,1
1267,CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,1,1,1,1,1
1268,Clc1ccc(s1)S(=O)(=O)NCCc2csc(n2)c3cccnc3,0,1,1,1,1
1269,Cc1ccc(cc1)C(=O)N\N=C\c2ccc(s2)[N+](=O)[O-],1,0,0,1,1
1270,COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,1,1,1,1,1
1271,COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,1,1,1,1,1
1272,COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,1,0,0,1,1
1273,COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,0,1,1,1,1
1274,Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,1,1,0,1,1
1275,Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,0,1,1,1,1
1276,Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,1,0,0,1,1
1277,O=C(Nc1ccc(cc1)n2nncc2c3occc3)C4=Cc5ccccc5OC4=O,0,1,1,1,1
1278,Cc1ccc(NC(=O)CN2C(=O)S\C(=C\c3oc(cc3)c4cc(ccc4C)C(=O)O)\C2=O)cc1C,0,1,1,0,1
1279,COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,0,1,1,1,1
1280,Brc1ccc(cc1)C2NC(=O)c3c4CCCc4sc3N2,1,0,1,0,1
1281,CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,0,1,1,1,1
1282,CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,0,1,1,1,1
1283,CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,1,1,1,1,1
1284,CN1N=C(SCC(=O)Nc2nc(C)cc(C)n2)SC1=S,1,0,0,0,1
1285,COc1cc(cc2OCOc12)C3C(=C(N)OC4=C3C(=O)OC(=C4)C)C#N,1,1,1,0,1
1286,CN(\N=C\c1cccnc1)C2=C(Cl)C(=O)N(N=C2)c3ccc(F)c(Cl)c3,1,1,1,1,1
1287,CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c4occc4)s1,0,1,1,0,1
1288,CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,0,1,1,1,1
1289,Cc1nnc(NC(=O)Cc2cccs2)s1,0,0,0,0,1
1290,Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,1,1,0,1,1
1291,OC1=C(\C=N\c2cc(Cl)ccc2O)C(=O)CC(C1)c3occc3,0,1,0,1,1
1292,CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0,1,0,0,1
1293,COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,1,1,1,1,1
1294,CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4cc(C)on4,0,1,1,0,1
1295,CCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(NC(=O)c4occc4)c(OC)c3,0,1,1,0,1
1296,CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,0,1,0,1,1
1297,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c3cc(nc4ccccc34)c5occc5,0,1,1,1,1
1298,OC1C(Sc2ccccc2NC1=O)c3ccccc3,1,0,0,0,1
1299,Nc1c(C#N)c(cc(c2ccccc2)c1C#N)c3occc3,1,0,1,1,1
1300,O=C(Nc1ccc(cc1)N2CCCC2)C(c3ccccc3)c4ccccc4,1,0,1,1,1
1301,CN1N=C(c2c(c(N)n(C3CCCCC3)c2C1=O)c4nc5ccccc5s4)[N+](=O)[O-],0,1,0,1,1
1302,CC(=O)c1c(COC(=O)c2occc2)nc3ccccc3[n+]1[O-],1,1,0,0,1
1303,NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,1,1,1,1,1
1304,Brc1ccc(cc1)c2nnc(c3cccnc3)c4conc24,0,0,0,1,1
1305,Cc1ccc(OCc2ccoc2C(=O)O)cc1C,1,0,1,1,1
1306,CCOC(=O)C1=C2N(C(=O)C(S1)c3ccccc3OC)C(=C(N)/C/2=C\c4ccccc4OC)C#N,0,1,1,1,1
1307,Fc1ccc(cc1)c2nnc(c3ccccc23)n4nnc5ccccc45,1,1,0,1,1
1308,COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,0,1,1,0,1
1309,[O-][N+](=O)c1cc(ccc1Cl)C(=O)NNC(=O)c2ccc(SCC3CCCO3)c(c2)[N+](=O)[O-],0,1,0,1,1
1310,O=C(Nc1ccc2nn(nc2c1)c3ccccc3)c4ccc5OCOc5c4,0,0,1,0,1
1311,CC(C)CNC(=O)c1c(N)n(\N=C\c2ccccn2)c3nc4ccccc4nc13,0,1,1,1,1
1312,COc1cc(NC(=O)c2cccs2)c(cc1OC)C(=O)OCC(=O)NCc3occc3,0,1,1,0,1
1313,CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,0,1,0,0,1
1314,NC(=O)c1ccccc1OCC2CC(=NO2)c3ccccc3,1,0,1,1,1
1315,COc1ccc(cc1OC)c2nc(C(=O)N)c3nc(O)n(c4cccc(Cl)c4)c3n2,1,1,0,1,1
1316,CS(=O)(=O)N(CC(=O)NCc1occc1)c2ccc3OCOc3c2,0,1,1,0,1
1317,CCOC(=O)c1c(COC)n(C)c2C(=O)C(=O)c3ccc(Br)cc3c12,1,1,0,0,1
1318,Cc1cc(C)c(c(C)c1)S(=O)(=O)\N=C\2/C=CC(=O)C(=C2)Cl,1,0,1,1,1
1319,O=S(=O)(NCc1csc(n1)c2cccnc2)c3cccs3,1,0,0,1,1
1320,COC(=O)c1cnn2c(cc(nc12)c3occc3)C(F)(F)F,1,1,1,1,1
1321,C\C=C\COC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,1,1,0,1
1322,CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,0,1,1,0,1
1323,Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,0,1,1,1,1
1324,COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,1,1,0,0
1325,Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,0,1,1,1,1
1326,CSc1ccc(cc1)S(=O)(=O)Nc2cccc(F)c2,1,0,0,1,1
1327,CC(C)CC(=O)Nc1ccc(cc1)C(=O)COc2ccc(cc2)c3ocnn3,0,1,1,1,1
1328,Cc1cccc(OCc2nnc(SCC(=O)NC(=O)NCc3occc3)n2CC=C)c1,0,1,1,0,1
1329,O=C(NCc1occc1)c2cc3CSCc3s2,0,0,1,1,1
1330,CCOc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(OC)cc3)cc1,1,1,1,1,1
1331,NC(=O)c1c2CCCCCCc2sc1NC(=O)c3cccs3,0,0,1,1,1
1332,CCC\C(=N\Nc1ccc(Cl)cc1)\c2cnnc(n2)c3ccccc3,0,1,1,1,1
1333,O=C(Cc1cccs1)Nc2nnc(COc3ccccc3)s2,0,1,1,0,1
1334,COc1cccc2sc(Nc3oc(nn3)c4ccc(F)cc4)nc12,0,1,1,1,1
1335,Cc1onc(c1C(=O)OCC(=O)NCc2occc2)c3c(F)cccc3Cl,0,1,1,1,1
1336,O=Cc1ccc2OC3=C(C(=O)N4CCCSC4=N3)C(=O)c2c1,0,1,0,1,1
1337,CN1C(=O)c2cc(C(=O)Nc3ccc4OCOc4c3)n(C)c2c5ccccc15,1,1,0,1,1
1338,O=C(CSc1ncccn1)Nc2oc(c3ccccc3)c(c4ccccc4)c2C#N,0,1,1,0,1
1339,Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3cccc(NC(=O)c4occc4)c3,0,1,1,0,1
1340,Clc1ccc(cc1)c2nc(NC(=O)CSc3nnnn3c4ccccc4)ns2,0,1,1,1,1
1341,Fc1cccc(c1)C(=O)N2CCN(CC2)C(=O)c3cc4ncc(Br)cn4n3,0,1,0,1,1
1342,Cc1ccc(cc1)C(=O)ONc2ccc(cc2)N=NC(=O)c3ccccc3O,0,1,0,0,1
1343,COc1ccc(C)cc1n2nnnc2SCC(=O)NC(=O)NCc3occc3,0,1,1,1,1
1344,O=C(COC(=O)c1cccc(c1)S(=O)(=O)N2CCc3ccccc3C2)NCc4occc4,0,1,1,0,1
1345,OC(=O)c1ccc2N[C@H]([C@H]3CC=C[C@H]3c2c1)c4ccccn4,0,1,0,1,1
1346,CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O,0,0,1,1,1
1347,CC1CCc2c(C1)sc(NC(=O)c3oc(Cn4cc(cn4)[N+](=O)[O-])cc3)c2C#N,0,1,0,1,1
1348,Cc1[nH]c2ccc(cc2c1C)c3oc(SCC(=O)c4ccccc4F)nn3,0,1,1,0,1
1349,COc1cc(\C=C\2/Sc3nc(nn3C2=O)c4ccncc4)ccc1OC(=O)C,0,1,1,1,1
1350,O=C(COC(=O)c1ccccc1Oc2ccccc2)NCc3occc3,0,1,1,1,1
1351,CCc1ccc2nc(O)c(CN(Cc3ccc4OCOc4c3)C(=O)c5occc5)cc2c1,0,1,1,0,1
1352,CSC1=N\C(=C/c2oc(Br)cc2)\C(=O)S1,0,0,0,1,1
1353,CC1=C(SCCC#N)S\C(=C\2/SC(=C(SCCC#N)S2)C)\S1,1,0,1,1,0
1354,Cc1ccccc1Nc2nnc(SCC(=O)NC(=O)NCc3occc3)s2,0,1,1,0,1
1355,O=C(CSc1n[nH]c(n1)c2occc2)Nc3sc4CCCCc4c3C(=O)Nc5ccccc5,0,1,1,0,1
1356,CCOC(=O)C1CCCN(C1)C(=O)c2cc3ncc(Br)cn3n2,1,1,1,1,1
1357,CCCc1cc(n2ccnc2)n3c4ccccc4nc3c1C#N,1,1,1,1,1
1358,CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccccc3)cc1,1,0,1,1,1
1359,Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)OCC(=O)NCc3occc3)cc1,0,1,1,1,1
1360,O=C(NCc1occc1)C2=Cc3ccccc3C(=O)O2,1,0,0,1,1
1361,O=C(Nc1ccc2oc(nc2c1)c3ccc4ccccc4c3)c5cccs5,0,1,1,0,1
1362,Cc1ccc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4ccc5OCOc5c4)cc1,1,1,1,1,1
1363,Clc1cc2C(=O)c3ccccc3C(=O)c2cc1NC(=O)COC(=O)CC4CCCC4,0,1,1,0,1
1364,COc1ccc2nc3oc(cc3cc2c1)C(=O)N4CCN(CC4)c5cccc(c5)C(F)(F)F,0,1,1,1,1
1365,Cc1nn(c(Cl)c1\C=N\Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)Nc3ccccc3C(=O)O)c4ccccc4,0,1,0,1,1
1366,Cc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,0,1,0,1,1
1367,COc1cc(NC(=O)COc2ccc(cc2)n3cnnn3)c(OC)cc1Cl,1,1,1,1,1
1368,FC(F)(F)c1cc(nc2c(cnn12)C(=O)Nc3cnn(c3)C45CC6CC(CC(C6)C4)C5)c7occc7,0,1,1,1,1
1369,O=S(=O)(\N=C(\Sc1ccccc1)/c2ccccc2)c3ccccc3,1,0,0,1,1
1370,Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,0,0,0,0,0
1371,O=C(COC(=O)CCOc1ccccc1)NCc2occc2,0,1,1,1,0
1372,OC(=O)c1cc(nc2ccc(Br)cc12)c3occc3,0,0,0,1,1
1373,O=C(CSC1=Nc2scc(c3occc3)c2C(=O)N1c4ccccc4)NCC5CCCO5,0,1,1,1,1
1374,Cc1occc1c2nnc3sc(nn23)c4cc(oc4C)c5ccc(Cl)cc5,1,1,1,1,1
1375,Cc1cc(C)n2nc(SCC3=CC(=O)Oc4cc(O)ccc34)nc2n1,0,1,0,0,1
1376,CCCCCCc1cc2C=C(C(=O)Oc2cc1O)c3oc(nn3)c4ccccc4,0,1,0,0,1
1377,CN(c1ccccc1C(=O)O)S(=O)(=O)c2ccc3NC(=O)c4cccc2c34,0,1,0,1,1
1378,CCOc1ccc(NC(=O)c2oc3nc4cc(OC)ccc4cc3c2)cc1,0,1,1,0,1
1379,COc1ccccc1C(=O)Nc2nc(c(NC(=O)C)s2)c3cccs3,0,1,1,1,1
1380,Clc1ccc(s1)S(=O)(=O)NCc2csc(n2)c3cccnc3,0,0,1,1,1
1381,CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2,1,0,1,0,0
1382,COc1ccc(OC)c(c1)N2C(=O)[C@H]3ON=C([C@H]3C2=O)c4ccccc4Cl,1,1,0,1,1
1383,CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,1,0,0,0,1
1384,O=C(Nc1ccc2c(c1)nc3CSCCn23)c4occc4,0,1,1,0,1
1385,COc1ccc(cc1)N2C(=Nc3sc4CN(C)CCc4c3C2=O)SCC(=O)Nc5nccs5,0,1,1,0,1
1386,Cc1oc2c(cccc2n1)C(=O)NCc3ccccc3,1,0,1,1,1
1387,CC(=N)\C(=C(\O)/CSc1oc(COc2ccccc2Cl)nn1)\C#N,0,1,1,0,1
1388,COC(=O)c1oc(CSc2nc(C)nc3sc(C)c(C)c23)cc1,1,1,1,0,1
1389,Oc1ccc2C=C(C(=O)NCc3occc3)C(=O)Oc2c1,0,0,0,1,1
1390,CN(C)S(=O)(=O)N(CC(=O)N(Cc1ccccc1)Cc2ccccc2)c3ccccc3,1,0,1,1,1
1391,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)Nc4ccccc4,0,1,1,0,1
1392,CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(CC1)c2ccc(cc2)C#N)N3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
1393,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccccc4C#N,0,1,1,0,1
1394,Clc1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
1395,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccncc4,0,1,1,1,1
1396,O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)c4ccccc4,0,1,1,0,1
1397,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)N(Cc4ccccc4)c5ccccc5,0,1,1,0,1
1398,Oc1ccccc1N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,0,1
1399,Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
1400,FC(F)(F)c1ccc(cc1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
1401,[O-][N+](=O)c1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,0,1,1
1402,COc1cc2NC(=S)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=O)c2cc1OC,0,1,1,1,1
1403,OC1(CCN(CC1)C(=O)CCCCCN2C(=S)Nc3ccccc3C2=O)c4ccc(Cl)cc4,0,1,1,0,1
1404,Oc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,0,1
1405,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ncccn4,0,1,1,0,1
1406,O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCN(Cc4cccc5ccccc45)CC3,0,1,1,0,1
1407,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4cccc(c4)C#N,0,1,1,1,1
1408,COC(=O)c1ccc2C(=O)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=S)Nc2c1,0,1,1,1,1
